id_imagen,id_propiedad,nombre_archivo,formato,resolucion_megapixeles,resolucion_pixeles,tamano_kb,zona,anillo_vial,tipo_propiedad,label_ambiente,label_estado_conservacion,label_estado_numerico,camara,condicion_iluminacion,angulo_toma,fecha_captura,hora_captura,nitidez_score,brillo_score,contraste_score,tiene_marca_agua,tiene_personas_visibles,grietas_visibles,humedad_visible,pintura_deteriorada,instalaciones_expuestas,detalle_ambiente,split,peso_clase_ambiente,apto_entrenamiento
IMG-003581,SC-01032,SC-01032_Cocina_003581.jpeg,JPEG,108.5,3840x2160,3050,Urbarí,2,Duplex,Cocina,Malo,3,Smartphone gama alta,Natural moderada,Picado,2022-01-05,07:47,72.3,45.3,55.1,1,0,0,0,0,1,,train,0.0008,0
IMG-003582,SC-01876,SC-01876_Sala_003582.jpeg,JPEG,48.7,4000x3000,15155,Sur (Doble Vía La Guardia),4,Departamento,Sala,Bueno,1,Smartphone gama alta,Natural abundante,Detalle,2023-07-30,11:16,79.5,43.9,38.3,0,0,0,0,1,0,estilo:Rústico,train,0.0007,1
IMG-003583,SC-00953,SC-00953_Piscina_Área_social_003583.jpeg,JPEG,12.6,1920x1080,2112,Cotoca (periurbano),6,Terreno,Piscina/Área social,Bueno,1,Smartphone gama alta,Artificial cálida,Angular,2022-09-29,07:11,86.0,59.8,56.1,0,1,0,0,0,0,area_social:si,train,0.0033,1
IMG-003584,SC-02958,SC-02958_Sala_003584.jpeg,JPEG,13.0,1920x1080,3303,Av. Paurito,5,Terreno,Sala,En construcción,4,Smartphone gama alta,Natural moderada,Detalle,2022-07-25,13:45,61.4,48.6,44.3,0,0,1,1,0,0,estilo:Rústico,train,0.0007,1
IMG-003585,SC-02070,SC-02070_Garaje_003585.webp,WEBP,48.6,4000x3000,1150,Cotoca (periurbano),6,Terreno,Garaje,Regular,2,Smartphone gama media,Natural abundante,Panorámica,2022-08-03,16:02,79.2,84.3,87.9,0,0,1,1,1,0,,train,0.0017,1
IMG-003586,SC-00516,SC-00516_Cocina_003586.heic,HEIC,17.9,1280x720,13768,Palermo,3,Terreno,Cocina,Bueno,1,Smartphone gama alta,Natural abundante,Picado,2024-05-08,17:18,94.1,87.5,79.2,1,0,0,0,0,0,,train,0.0008,0
IMG-003587,SC-00160,SC-00160_Sala_003587.jpeg,JPEG,51.8,3840x2160,2165,Cotoca (periurbano),6,Oficina,Sala,Bueno,1,Cámara DSLR,Natural abundante,Picado,2022-11-05,11:24,89.8,69.0,70.8,0,0,0,0,1,0,estilo:Clásico,test,0.0007,1
IMG-003588,SC-01159,SC-01159_Sala_003588.webp,WEBP,51.4,1920x1080,36814,Plan 3000,4,Casa,Sala,Bueno,1,Smartphone gama media,Artificial cálida,Picado,2022-06-02,18:58,95.3,74.9,79.4,0,0,0,0,0,0,estilo:Clásico,train,0.0007,1
IMG-003589,SC-00524,SC-00524_Fachada_exterior_003589.webp,WEBP,109.8,4000x3000,3626,Cotoca (periurbano),6,Casa,Fachada exterior,Malo,3,Cámara DSLR,Artificial cálida,Panorámica,2023-04-19,15:09,74.4,59.0,66.2,0,1,1,0,0,1,color:Azul,val,0.0008,1
IMG-003590,SC-00681,SC-00681_Sala_003590.jpeg,JPEG,64.9,1280x720,1741,Plan 3000,4,Oficina,Sala,Bueno,1,Smartphone gama media,Natural moderada,Panorámica,2022-11-21,12:56,95.6,68.1,63.3,0,0,0,0,1,0,estilo:Minimalista,train,0.0007,1
IMG-003591,SC-01462,SC-01462_Sala_003591.webp,WEBP,8.3,2560x1440,5543,Palermo,3,Casa,Sala,Regular,2,Smartphone gama alta,Natural moderada,Detalle,2023-07-16,15:36,84.8,68.2,76.0,0,0,0,1,0,0,estilo:Moderno,train,0.0007,1
IMG-003592,SC-02288,SC-02288_Cocina_003592.heic,HEIC,12.4,3840x2160,3008,Av. Cristo Redentor,3,Departamento,Cocina,Malo,3,Smartphone gama media,Natural escasa,Picado,2023-03-20,17:43,80.4,85.1,39.7,0,0,0,1,0,1,,test,0.0008,1
IMG-003593,SC-00710,SC-00710_Cocina_003593.webp,WEBP,8.9,4000x3000,2234,Las Palmas,2,Oficina,Cocina,Malo,3,Smartphone gama alta,Mixta,Angular,2023-04-25,15:35,87.0,82.3,80.5,0,0,1,1,1,0,,train,0.0008,1
IMG-003594,SC-02122,SC-02122_Jardín_Patio_003594.jpeg,JPEG,64.4,1920x1080,7947,Sur (Doble Vía La Guardia),4,Local Comercial,Jardín/Patio,Excelente,0,Cámara DSLR,Artificial fría,Detalle,2023-08-23,17:32,89.6,78.4,75.0,0,0,0,0,0,0,,test,0.0011,1
IMG-003595,SC-01587,SC-01587_Terraza_Balcón_003595.heic,HEIC,13.5,1920x1080,5682,Warnes,6,Departamento,Terraza/Balcón,Regular,2,Smartphone gama alta,Mixta,Contrapicado,2023-04-12,15:34,65.7,93.6,68.8,0,0,1,0,0,0,,train,0.0025,1
IMG-003596,SC-00311,SC-00311_Garaje_003596.png,PNG,49.4,1920x1080,4191,Palermo,3,Departamento,Garaje,Malo,3,Cámara DSLR,Natural moderada,Angular,2023-01-12,13:42,64.8,51.5,75.6,0,0,0,1,0,1,,train,0.0017,1
IMG-003597,SC-00020,SC-00020_Sala_003597.jpeg,JPEG,17.7,1920x1080,17267,Cotoca (periurbano),6,Casa,Sala,Excelente,0,Smartphone gama media,Artificial cálida,Frontal,2023-11-22,08:18,75.2,96.6,63.2,1,1,0,0,0,0,estilo:Minimalista,test,0.0007,0
IMG-003598,SC-00986,SC-00986_Garaje_003598.heic,HEIC,64.6,1920x1080,10987,El Trompillo,2,Casa,Garaje,Malo,3,Smartphone básico,Natural abundante,Angular,2022-12-31,08:22,90.3,88.1,79.7,1,0,1,0,0,1,,test,0.0017,0
IMG-003599,SC-02124,SC-02124_Comedor_003599.jpeg,JPEG,109.5,1920x1080,1608,Av. Paurito,5,Casa,Comedor,Bueno,1,Smartphone gama media,Mixta,Panorámica,2022-12-09,14:49,85.2,85.1,75.7,0,0,0,0,1,0,,train,0.0017,1
IMG-003600,SC-01468,SC-01468_Sala_003600.jpeg,JPEG,48.0,1920x1080,1851,Villa 1ro de Mayo,4,Casa,Sala,Excelente,0,Smartphone gama media,Artificial cálida,Panorámica,2024-05-17,08:44,95.2,78.5,86.1,0,0,0,0,0,0,estilo:Moderno,val,0.0007,1
IMG-003601,SC-02471,SC-02471_Sala_003601.jpeg,JPEG,12.9,3840x2160,775,Av. Cristo Redentor,3,Local Comercial,Sala,Bueno,1,Smartphone gama media,Natural escasa,Contrapicado,2024-02-12,12:15,85.7,17.5,55.1,0,0,0,0,0,0,estilo:Clásico,val,0.0007,0
IMG-003602,SC-02234,SC-02234_Jardín_Patio_003602.jpeg,JPEG,48.1,3840x2160,2811,El Trompillo,2,Departamento,Jardín/Patio,Malo,3,Smartphone básico,Natural abundante,Detalle,2022-01-29,19:32,80.2,78.5,63.2,0,0,0,0,0,0,,test,0.0011,1
IMG-003603,SC-00597,SC-00597_Fachada_exterior_003603.jpeg,JPEG,65.5,4000x3000,5366,Las Palmas,2,Casa,Fachada exterior,Bueno,1,Cámara mirrorless,Mixta,Detalle,2023-04-28,08:04,94.9,72.9,62.2,0,0,0,0,1,0,color:Blanco,train,0.0008,1
IMG-003604,SC-02387,SC-02387_Jardín_Patio_003604.jpeg,JPEG,51.8,4000x3000,4114,Palermo,3,Local Comercial,Jardín/Patio,Bueno,1,Cámara DSLR,Natural escasa,Picado,2023-04-02,19:10,89.3,84.8,38.2,0,0,0,0,0,0,,val,0.0011,1
IMG-003605,SC-00126,SC-00126_Fachada_exterior_003605.jpeg,JPEG,17.4,1920x1080,2462,Av. Paurito,5,Departamento,Fachada exterior,Regular,2,Smartphone gama alta,Natural moderada,Contrapicado,2022-04-12,14:12,81.0,71.4,84.9,0,0,1,1,1,0,color:Verde,train,0.0008,1
IMG-003606,SC-01180,SC-01180_Sala_003606.heic,HEIC,64.9,1280x720,3361,Palermo,3,Departamento,Sala,Regular,2,Smartphone gama alta,Artificial cálida,Panorámica,2023-08-23,15:10,87.4,90.7,66.6,0,0,0,0,0,0,estilo:Rústico,train,0.0007,1
IMG-003607,SC-00581,SC-00581_Fachada_exterior_003607.jpeg,JPEG,16.4,4000x3000,25281,Las Palmas,2,Casa,Fachada exterior,Malo,3,Cámara DSLR,Natural escasa,Picado,2023-02-09,15:03,93.9,74.6,88.4,0,0,0,1,0,1,color:Beige,train,0.0008,1
IMG-003608,SC-01782,SC-01782_Fachada_exterior_003608.heic,HEIC,50.2,1920x1080,3237,Hamacas,2,Departamento,Fachada exterior,Excelente,0,Cámara DSLR,Natural abundante,Picado,2023-11-10,07:27,74.4,61.1,50.9,0,0,0,0,0,0,color:Verde,test,0.0008,1
IMG-003609,SC-01546,SC-01546_Terraza_Balcón_003609.heic,HEIC,50.9,1920x1080,2407,Equipetrol Norte,3,Local Comercial,Terraza/Balcón,Regular,2,Smartphone básico,Natural escasa,Detalle,2024-01-11,12:29,88.1,67.6,24.7,0,0,1,0,0,0,,train,0.0025,1
IMG-003610,SC-02273,SC-02273_Piscina_Área_social_003610.jpeg,JPEG,48.3,4000x3000,13889,Equipetrol Norte,3,Casa,Piscina/Área social,Bueno,1,Smartphone gama media,Natural moderada,Picado,2023-10-25,12:09,75.6,65.4,64.4,1,0,0,0,0,0,area_social:si,train,0.0033,0
IMG-003611,SC-00955,SC-00955_Dormitorio_003611.jpeg,JPEG,51.5,2560x1440,9379,Las Palmas,2,Departamento,Dormitorio,Excelente,0,Smartphone básico,Natural moderada,Picado,2022-08-15,18:40,40.7,83.0,62.3,0,1,0,0,0,0,,train,0.0006,1
IMG-003612,SC-00081,SC-00081_Baño_003612.png,PNG,49.3,2560x1440,7836,Barrio Sirari,3,Oficina,Baño,Bueno,1,Smartphone básico,Artificial cálida,Frontal,2023-08-26,12:01,92.5,92.4,53.4,0,1,0,0,1,0,,val,0.001,1
IMG-003613,SC-01381,SC-01381_Estudio_Oficina_003613.heic,HEIC,108.4,4000x3000,12253,Equipetrol Sur,3,Departamento,Estudio/Oficina,Regular,2,Cámara mirrorless,Natural moderada,Panorámica,2022-09-03,16:17,71.4,75.6,60.6,1,0,0,1,1,0,,val,0.0025,0
IMG-003614,SC-02568,SC-02568_Cocina_003614.jpeg,JPEG,8.6,1920x1080,5842,Urbarí,2,Departamento,Cocina,Bueno,1,Smartphone básico,Natural abundante,Detalle,2024-03-30,08:19,92.3,84.3,70.7,1,0,0,0,0,0,,train,0.0008,0
IMG-003615,SC-01506,SC-01506_Cocina_003615.jpeg,JPEG,64.7,4000x3000,2852,Av. Banzer (norte),4,Local Comercial,Cocina,Bueno,1,Cámara DSLR,Natural escasa,Angular,2023-03-19,16:32,73.9,83.0,58.3,0,0,0,0,0,0,,train,0.0008,1
IMG-003616,SC-01440,SC-01440_Garaje_003616.jpeg,JPEG,13.5,3840x2160,22029,Norte (Radial 26),4,Casa,Garaje,Excelente,0,Smartphone gama alta,Natural moderada,Picado,2022-04-03,11:19,68.5,78.7,74.3,0,0,0,0,0,0,,train,0.0017,1
IMG-003617,SC-01100,SC-01100_Dormitorio_003617.jpeg,JPEG,48.5,4000x3000,1606,Las Palmas,2,Departamento,Dormitorio,Bueno,1,Smartphone gama alta,Artificial cálida,Angular,2023-05-26,12:25,70.0,75.7,52.1,0,0,0,0,1,0,,val,0.0006,1
IMG-003618,SC-02769,SC-02769_Cocina_003618.jpeg,JPEG,16.5,2560x1440,1396,Hamacas,2,Departamento,Cocina,Excelente,0,Smartphone gama alta,Natural abundante,Frontal,2022-12-11,17:48,76.4,86.3,62.4,1,0,0,0,0,0,,test,0.0008,0
IMG-003619,SC-02195,SC-02195_Baño_003619.webp,WEBP,16.8,3840x2160,17791,Av. Banzer (norte),4,Local Comercial,Baño,Regular,2,Smartphone gama alta,Natural abundante,Picado,2024-06-03,16:53,61.2,96.6,70.7,0,0,1,0,0,0,,val,0.001,1
IMG-003620,SC-02117,SC-02117_Fachada_exterior_003620.jpeg,JPEG,48.3,2560x1440,5845,Los Pozos,3,Terreno,Fachada exterior,Excelente,0,Smartphone gama media,Artificial fría,Picado,2022-09-10,15:22,94.2,89.8,57.1,0,0,0,0,0,0,color:Gris,train,0.0008,1
IMG-003621,SC-01197,SC-01197_Cocina_003621.jpeg,JPEG,17.1,2560x1440,12259,Equipetrol Sur,3,Local Comercial,Cocina,Regular,2,Smartphone gama alta,Natural abundante,Frontal,2024-01-09,14:08,68.6,87.8,40.8,1,0,0,0,0,0,,train,0.0008,0
IMG-003622,SC-00148,SC-00148_Jardín_Patio_003622.heic,HEIC,16.4,1920x1080,4869,Norte (Radial 26),4,Duplex,Jardín/Patio,Regular,2,Smartphone gama alta,Artificial fría,Detalle,2024-03-28,09:26,89.5,66.2,77.2,0,0,1,0,0,0,,train,0.0011,1
IMG-003623,SC-00630,SC-00630_Fachada_exterior_003623.jpeg,JPEG,13.1,2560x1440,7734,Av. Cristo Redentor,3,Terreno,Fachada exterior,Bueno,1,Smartphone gama alta,Natural moderada,Detalle,2023-09-20,19:44,83.0,68.0,58.3,1,0,0,0,0,0,color:Beige,train,0.0008,0
IMG-003624,SC-02462,SC-02462_Dormitorio_003624.jpeg,JPEG,64.9,2560x1440,4923,Av. Cristo Redentor,3,Casa,Dormitorio,Bueno,1,Smartphone gama media,Artificial cálida,Frontal,2023-03-05,18:09,93.7,88.8,74.7,0,0,0,0,0,0,,train,0.0006,1
IMG-003625,SC-01942,SC-01942_Sala_003625.heic,HEIC,17.9,1280x720,2719,Hamacas,2,Departamento,Sala,Bueno,1,Drone,Natural abundante,Angular,2023-10-11,07:06,75.8,73.0,53.1,0,0,0,0,0,0,estilo:Minimalista,val,0.0007,1
IMG-003626,SC-01003,SC-01003_Garaje_003626.png,PNG,49.5,3840x2160,3030,Plan 3000,4,Departamento,Garaje,Bueno,1,Cámara mirrorless,Natural escasa,Frontal,2023-02-25,11:20,94.6,60.1,51.4,0,1,0,0,0,0,,val,0.0017,1
IMG-003627,SC-00025,SC-00025_Sala_003627.jpeg,JPEG,108.8,3840x2160,6246,Hamacas,2,Casa,Sala,Regular,2,Smartphone básico,Natural abundante,Picado,2022-10-14,11:28,72.9,79.8,76.3,1,0,0,0,0,0,estilo:Moderno,train,0.0007,0
IMG-003628,SC-02672,SC-02672_Garaje_003628.jpeg,JPEG,64.5,4000x3000,1215,El Trompillo,2,Duplex,Garaje,Bueno,1,Cámara DSLR,Artificial fría,Detalle,2022-08-01,16:26,92.7,54.5,62.0,0,0,0,0,0,0,,train,0.0017,1
IMG-003629,SC-01653,SC-01653_Dormitorio_003629.jpeg,JPEG,48.6,4000x3000,5166,Villa 1ro de Mayo,4,Casa,Dormitorio,En construcción,4,Cámara DSLR,Natural abundante,Contrapicado,2023-12-18,13:29,78.8,69.8,52.8,1,0,1,1,1,0,,test,0.0006,0
IMG-003630,SC-01689,SC-01689_Garaje_003630.png,PNG,17.2,4000x3000,9049,Barrio Sirari,3,Terreno,Garaje,En construcción,4,Smartphone gama alta,Artificial fría,Contrapicado,2023-01-05,17:41,78.3,87.9,64.8,1,0,0,1,0,0,,val,0.0017,0
IMG-003631,SC-02305,SC-02305_Baño_003631.jpeg,JPEG,50.6,3840x2160,3264,Av. Paurito,5,Terreno,Baño,Regular,2,Smartphone gama alta,Natural abundante,Detalle,2024-05-23,19:41,71.5,80.7,82.1,0,0,0,0,0,0,,train,0.001,1
IMG-003632,SC-02625,SC-02625_Estudio_Oficina_003632.webp,WEBP,51.3,3840x2160,3776,Palermo,3,Terreno,Estudio/Oficina,Regular,2,Cámara mirrorless,Natural abundante,Detalle,2023-08-26,10:58,66.7,52.3,54.8,0,0,1,0,0,0,,val,0.0025,1
IMG-003633,SC-01972,SC-01972_Fachada_exterior_003633.heic,HEIC,108.7,1280x720,17992,Las Palmas,2,Departamento,Fachada exterior,Bueno,1,Smartphone gama alta,Natural moderada,Panorámica,2022-01-10,16:16,78.9,74.7,49.8,0,0,0,0,0,0,color:Ocre,train,0.0008,1
IMG-003634,SC-01447,SC-01447_Dormitorio_003634.jpeg,JPEG,16.0,1920x1080,5688,Villa 1ro de Mayo,4,Casa,Dormitorio,Regular,2,Smartphone gama alta,Natural abundante,Angular,2023-02-19,09:37,83.0,75.4,51.1,0,0,1,1,0,0,,test,0.0006,1
IMG-003635,SC-01500,SC-01500_Sala_003635.jpeg,JPEG,50.9,1920x1080,1752,Norte (Radial 26),4,Departamento,Sala,Bueno,1,Smartphone gama alta,Artificial cálida,Angular,2022-01-05,10:22,86.9,63.8,63.6,0,0,0,0,0,0,estilo:Minimalista,train,0.0007,1
IMG-003636,SC-01077,SC-01077_Dormitorio_003636.png,PNG,51.0,3840x2160,4586,Casco Viejo,1,Casa,Dormitorio,Regular,2,Smartphone gama media,Natural abundante,Panorámica,2023-07-30,07:01,79.0,64.7,46.3,1,0,0,0,0,0,,train,0.0006,0
IMG-003637,SC-01083,SC-01083_Garaje_003637.jpeg,JPEG,108.9,4000x3000,2625,Warnes,6,Casa,Garaje,Regular,2,Smartphone gama alta,Artificial cálida,Angular,2022-06-26,12:00,94.8,89.1,51.1,0,0,1,0,1,0,,test,0.0017,1
IMG-003638,SC-00275,SC-00275_Fachada_exterior_003638.jpeg,JPEG,65.7,1920x1080,6804,Beni (zona norte),3,Departamento,Fachada exterior,Bueno,1,Smartphone gama alta,Natural moderada,Angular,2022-09-05,18:35,87.5,90.1,80.2,0,0,0,0,1,0,color:Azul,test,0.0008,1
IMG-003639,SC-00138,SC-00138_Fachada_exterior_003639.png,PNG,12.7,2560x1440,1918,Warnes,6,Casa,Fachada exterior,Bueno,1,Drone,Natural moderada,Picado,2022-04-15,08:36,70.7,94.1,63.4,1,0,0,0,1,0,color:Azul,train,0.0008,0
IMG-003640,SC-00196,SC-00196_Cocina_003640.png,PNG,13.3,1920x1080,5951,Hamacas,2,Departamento,Cocina,Bueno,1,Smartphone gama alta,Artificial fría,Angular,2023-11-26,17:58,73.5,78.9,89.6,0,0,0,0,1,0,,train,0.0008,1
IMG-003641,SC-01689,SC-01689_Estudio_Oficina_003641.jpeg,JPEG,9.1,2560x1440,4100,Warnes,6,Duplex,Estudio/Oficina,Excelente,0,Smartphone gama alta,Natural moderada,Angular,2022-02-18,14:18,75.9,79.6,63.6,0,0,0,0,0,0,,train,0.0025,1
IMG-003642,SC-01841,SC-01841_Comedor_003642.jpeg,JPEG,109.0,3840x2160,2649,Warnes,6,Casa,Comedor,Regular,2,Drone,Natural abundante,Picado,2022-07-29,10:09,91.0,72.3,49.3,0,0,0,0,1,0,,train,0.0017,1
IMG-003643,SC-01531,SC-01531_Sala_003643.heic,HEIC,109.2,2560x1440,6689,Villa 1ro de Mayo,4,Terreno,Sala,Bueno,1,Smartphone gama media,Natural moderada,Panorámica,2022-06-04,19:09,71.3,61.4,62.0,0,0,0,0,0,0,estilo:Rústico,train,0.0007,1
IMG-003644,SC-02863,SC-02863_Fachada_exterior_003644.heic,HEIC,49.2,4000x3000,6425,Equipetrol Norte,3,Oficina,Fachada exterior,Bueno,1,Cámara mirrorless,Artificial cálida,Frontal,2023-07-09,18:55,91.4,46.0,28.6,1,1,0,0,0,0,color:Gris,train,0.0008,0
IMG-003645,SC-02601,SC-02601_Cocina_003645.jpeg,JPEG,9.4,3840x2160,7090,Urbarí,2,Departamento,Cocina,Bueno,1,Smartphone gama alta,Natural moderada,Contrapicado,2023-08-28,12:11,93.7,70.1,51.3,1,1,0,0,1,0,,train,0.0008,0
IMG-003646,SC-00662,SC-00662_Fachada_exterior_003646.jpeg,JPEG,108.7,1920x1080,2143,Equipetrol Norte,3,Departamento,Fachada exterior,Regular,2,Smartphone gama media,Natural moderada,Panorámica,2022-09-05,09:31,86.4,83.3,75.3,0,0,1,0,0,0,color:Beige,train,0.0008,1
IMG-003647,SC-00151,SC-00151_Baño_003647.jpeg,JPEG,48.8,3840x2160,1902,Villa 1ro de Mayo,4,Casa,Baño,Regular,2,Smartphone básico,Natural abundante,Detalle,2024-05-28,12:21,64.9,71.2,86.2,1,0,0,1,1,0,,val,0.001,0
IMG-003648,SC-02017,SC-02017_Dormitorio_003648.png,PNG,109.3,1920x1080,3907,Casco Viejo,1,Departamento,Dormitorio,Excelente,0,Smartphone básico,Natural moderada,Contrapicado,2024-01-22,15:04,90.2,77.6,53.8,1,0,0,0,0,0,,train,0.0006,0
IMG-003649,SC-02513,SC-02513_Cocina_003649.heic,HEIC,8.2,1280x720,1537,Av. Paurito,5,Terreno,Cocina,En construcción,4,Smartphone gama media,Artificial cálida,Frontal,2023-03-16,09:35,79.1,88.1,73.5,0,0,0,0,0,1,,train,0.0008,1
IMG-003650,SC-02563,SC-02563_Baño_003650.jpeg,JPEG,17.6,2560x1440,6866,El Trompillo,2,Terreno,Baño,Regular,2,Drone,Natural abundante,Angular,2023-05-29,10:02,69.8,66.4,56.9,0,0,0,1,0,0,,train,0.001,1
IMG-003651,SC-02440,SC-02440_Sala_003651.webp,WEBP,66.0,4000x3000,2809,Villa 1ro de Mayo,4,Terreno,Sala,Excelente,0,Smartphone gama alta,Natural moderada,Angular,2023-11-24,07:59,74.2,86.5,54.0,0,0,0,0,0,0,estilo:Rústico,train,0.0007,1
IMG-003652,SC-00427,SC-00427_Cocina_003652.png,PNG,48.5,1920x1080,13792,Casco Viejo,1,Casa,Cocina,Regular,2,Smartphone básico,Natural moderada,Detalle,2023-01-25,17:51,76.9,84.8,68.3,0,0,1,0,0,0,,train,0.0008,1
IMG-003653,SC-00218,SC-00218_Estudio_Oficina_003653.jpeg,JPEG,50.9,1920x1080,9744,El Trompillo,2,Departamento,Estudio/Oficina,Regular,2,Drone,Mixta,Contrapicado,2023-10-02,14:47,83.8,71.9,64.9,1,0,1,0,0,0,,val,0.0025,0
IMG-003654,SC-02685,SC-02685_Dormitorio_003654.jpeg,JPEG,49.4,4000x3000,7053,Norte (Radial 26),4,Departamento,Dormitorio,Regular,2,Smartphone gama alta,Natural escasa,Frontal,2023-09-12,08:01,94.3,83.5,50.0,1,0,0,0,1,0,,test,0.0006,0
IMG-003655,SC-02610,SC-02610_Dormitorio_003655.heic,HEIC,48.3,3840x2160,2790,Los Pozos,3,Departamento,Dormitorio,Bueno,1,Smartphone gama alta,Natural abundante,Panorámica,2023-07-06,19:16,87.6,65.0,82.7,0,0,0,0,0,0,,train,0.0006,1
IMG-003656,SC-00869,SC-00869_Cocina_003656.jpeg,JPEG,64.3,1280x720,7684,Plan 3000,4,Casa,Cocina,Bueno,1,Smartphone gama media,Natural moderada,Frontal,2022-11-20,07:08,82.3,66.3,72.7,0,0,0,0,0,0,,test,0.0008,1
IMG-003657,SC-01750,SC-01750_Jardín_Patio_003657.jpeg,JPEG,64.5,4000x3000,7974,Palermo,3,Terreno,Jardín/Patio,Regular,2,Smartphone gama media,Natural abundante,Panorámica,2024-06-19,08:02,72.3,94.9,53.2,0,0,1,0,0,0,,test,0.0011,1
IMG-003658,SC-01788,SC-01788_Garaje_003658.heic,HEIC,109.7,1280x720,6080,Villa 1ro de Mayo,4,Departamento,Garaje,Bueno,1,Cámara mirrorless,Natural escasa,Angular,2023-02-23,17:46,67.8,74.7,61.9,0,0,0,0,0,0,,train,0.0017,1
IMG-003659,SC-02358,SC-02358_Sala_003659.jpeg,JPEG,17.2,4000x3000,4348,Urbarí,2,Local Comercial,Sala,Bueno,1,Drone,Mixta,Picado,2024-04-06,15:37,90.1,85.5,66.4,0,0,0,0,0,0,estilo:Rústico,test,0.0007,1
IMG-003660,SC-00979,SC-00979_Sala_003660.jpeg,JPEG,49.0,2560x1440,5772,Cotoca (periurbano),6,Departamento,Sala,Bueno,1,Smartphone gama alta,Artificial cálida,Detalle,2023-06-10,08:28,93.3,62.3,35.7,0,0,0,0,0,0,estilo:Moderno,test,0.0007,1
IMG-003661,SC-00979,SC-00979_Terraza_Balcón_003661.jpeg,JPEG,12.9,1920x1080,17194,Palermo,3,Terreno,Terraza/Balcón,Bueno,1,Cámara DSLR,Natural escasa,Angular,2024-01-02,07:47,78.6,88.6,62.3,0,0,0,0,0,0,,train,0.0025,1
IMG-003662,SC-02030,SC-02030_Dormitorio_003662.jpeg,JPEG,50.7,3840x2160,5483,Norte (Radial 26),4,Local Comercial,Dormitorio,Bueno,1,Smartphone gama media,Natural moderada,Detalle,2022-04-13,19:14,89.2,69.5,84.7,0,0,0,0,1,0,,train,0.0006,1
IMG-003663,SC-01692,SC-01692_Fachada_exterior_003663.jpeg,JPEG,48.5,4000x3000,3421,Sur (Doble Vía La Guardia),4,Casa,Fachada exterior,Bueno,1,Smartphone gama alta,Natural moderada,Contrapicado,2022-08-14,13:48,81.2,93.9,72.7,0,0,0,0,0,0,color:Verde,train,0.0008,1
IMG-003664,SC-02235,SC-02235_Dormitorio_003664.jpeg,JPEG,108.0,3840x2160,2058,Equipetrol Sur,3,Casa,Dormitorio,Bueno,1,Smartphone gama media,Natural abundante,Contrapicado,2023-03-15,07:35,67.5,93.9,45.5,0,0,0,0,0,0,,train,0.0006,1
IMG-003665,SC-00253,SC-00253_Dormitorio_003665.jpeg,JPEG,13.3,2560x1440,3852,Cotoca (periurbano),6,Casa,Dormitorio,En construcción,4,Drone,Artificial cálida,Detalle,2022-05-31,18:43,82.1,72.3,64.7,0,0,1,1,1,0,,train,0.0006,1
IMG-003666,SC-00751,SC-00751_Cocina_003666.jpeg,JPEG,65.0,1920x1080,1613,Warnes,6,Departamento,Cocina,Regular,2,Smartphone gama media,Natural abundante,Picado,2022-12-03,14:04,52.1,87.6,61.9,1,0,0,1,0,0,,train,0.0008,0
IMG-003667,SC-02408,SC-02408_Sala_003667.jpeg,JPEG,50.8,3840x2160,2889,Norte (Radial 26),4,Casa,Sala,Bueno,1,Smartphone gama media,Natural moderada,Angular,2022-04-11,09:30,88.1,96.2,67.0,0,1,0,0,0,0,estilo:Rústico,train,0.0007,1
IMG-003668,SC-01217,SC-01217_Baño_003668.heic,HEIC,49.6,1280x720,16598,Beni (zona norte),3,Departamento,Baño,Bueno,1,Smartphone gama alta,Artificial cálida,Angular,2022-10-14,18:24,85.4,76.7,80.9,0,0,0,0,0,0,,train,0.001,1
IMG-003669,SC-02359,SC-02359_Garaje_003669.jpeg,JPEG,49.4,3840x2160,5304,Av. Paurito,5,Departamento,Garaje,Bueno,1,Smartphone gama alta,Artificial fría,Detalle,2023-05-18,10:47,98.4,70.4,53.9,1,0,0,0,1,0,,val,0.0017,0
IMG-003670,SC-00393,SC-00393_Jardín_Patio_003670.jpeg,JPEG,109.0,4000x3000,13333,Casco Viejo,1,Casa,Jardín/Patio,Bueno,1,Smartphone gama alta,Natural abundante,Detalle,2022-08-23,10:40,65.7,92.0,39.9,0,1,0,0,0,0,,train,0.0011,1
IMG-003671,SC-00694,SC-00694_Dormitorio_003671.jpeg,JPEG,13.1,1920x1080,26360,El Trompillo,2,Oficina,Dormitorio,Excelente,0,Smartphone gama alta,Natural escasa,Panorámica,2022-02-13,08:38,72.6,57.4,47.0,1,0,0,0,0,0,,train,0.0006,0
IMG-003672,SC-00437,SC-00437_Fachada_exterior_003672.jpeg,JPEG,65.0,1920x1080,1766,Av. Banzer (norte),4,Casa,Fachada exterior,Regular,2,Smartphone gama media,Artificial cálida,Angular,2023-04-14,19:12,97.8,65.9,41.5,0,0,1,1,1,0,color:Beige,test,0.0008,1
IMG-003673,SC-02697,SC-02697_Dormitorio_003673.heic,HEIC,16.4,1920x1080,1283,Palermo,3,Terreno,Dormitorio,Bueno,1,Smartphone gama alta,Natural moderada,Panorámica,2023-04-06,13:24,74.4,84.4,82.1,0,0,0,0,1,0,,train,0.0006,1
